short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,beam_diameter_a_um,beam_diameter_b_um,beam_diameter_definition,fluence_basis,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,reduced_mass_definition,kappa_recorded_not_used,transmission_factor,reference_file,diagnostic_only,parameter_status,dataset,density_index,intensity_index,I_wcm2,ne_cm3,log10_I_grid_wcm2,log10_ne_grid_cm3,Wpi_grid_cm3_fs,Wav_grid_cm3_fs,Wtotal_grid_cm3_fs,log10_Wtotal_grid_cm3_fs
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,0,10000000000.0,10000000000.0,10.0,10.0,66183370708926.71,0.0013825968144200486,66183370708926.71,13.820748881938503
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,1,12648552168.552958,10000000000.0,10.10204081632653,10.0,105885241102716.48,0.0017487847935267115,105885241102716.48,14.024835429849322
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,2,15998587196.060574,10000000000.0,10.204081632653061,10.0,169403850735027.28,0.002211959569249473,169403850735027.28,14.228923278096024
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,3,20235896477.251556,10000000000.0,10.306122448979592,10.0,271027132470802.78,0.0027978086006381886,271027132470802.78,14.43301277018256
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,4,25595479226.99533,10000000000.0,10.408163265306122,10.0,433615042692388.56,0.0035388228042798277,433615042692388.56,14.637104340054725
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,5,32374575428.1764,10000000000.0,10.510204081632653,10.0,693742874912870.6,0.004476098485519828,693742874912870.6,14.841198535731579
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,6,40949150623.80419,10000000000.0,10.612244897959183,10.0,1109931173128757.4,0.0056616165205678436,1109931173128757.4,15.045296049005447
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,7,51794746792.31202,10000000000.0,10.714285714285714,10.0,1775815133386410.5,0.007161125191874364,1775815133386410.5,15.249397752698755
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,8,65512855685.954956,10000000000.0,10.816326530612244,10.0,2841219242361032.5,0.009057786557496167,2841219242361032.5,15.453504747300494
IRG207_NIR,"IRG207, 0.8 $\mu$m",IRG207 infrared glass (IRG-24 / IG4-equivalent proxy),NIR,1,0.8,100.0,0.0485,162.1,152.4,full 1/e^2 intensity diameter,surface incident,,455627080169.33093,2.8028,,1.6999999999999997,1.0,electron-hole reduced effective mass,,0.7752559885427189,../input_parameters/IRG207_Keldysh_Parameter.docx,True,The 800-nm index uses an IRG-24/IG4-equivalent proxy and the 1.70 eV gap is provisional. Operation is near the short-wave absorption edge; this Re(n)-only result is diagnostic.,surface3d,0,9,82864277285.4686,10000000000.0,10.918367346938776,10.0,4545884730505338.0,0.01145678858041085,4545884730505338.0,15.657618419171584
